datetime,Ten_Meter_Uwind_vector_meterPerSecond,Ten_Meter_Vwind_vector_meterPerSecond,Surface_Level_Barometric_Pressure_pascal,Air_Temperature_celsius,Relative_Humidity_percent,Cloud_Cover_decimalFraction,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Precipitation_millimeterPerHour
2014-09-11 02:00:00,-0.26,0.88,102470,7.01,100,0.125,0.255,0
2014-09-11 03:00:00,-0.31,1.03,102470,6.57,100,0.094,0.255,0
2014-09-11 04:00:00,-0.16,0.78,102480,6.23,100,0.062,0.255,0
2014-09-11 05:00:00,-0.25,0.95,102480,5.94,100,0.031,3.496,0
2014-09-11 06:00:00,-0.2,0.8,102520,6.1,100,0,53.354,0.1
2014-09-11 07:00:00,-0.17,0.4,102500,8.57,99,0.062,196.026,0.1
2014-09-11 08:00:00,0.38,0.1,102470,11.53,91.4,0.125,315.658,0.1
2014-09-11 09:00:00,0.87,-0.31,102390,12.14,89.9,0.188,397.007,0
2014-09-11 10:00:00,0.72,-0.53,102350,13.27,85.5,0.25,464.81,0
2014-09-11 11:00:00,-0.81,0.74,102280,14.5,80.4,0.312,432.463,0
2014-09-11 12:00:00,-1.23,1,102190,14.94,77.98,0.375,431.033,0.1
2014-09-11 13:00:00,-1.61,1.41,102110,16.22,73.47,0.292,532.773,0
2014-09-11 14:00:00,-1.87,1.13,102030,16.95,73.4,0.208,455.779,0
2014-09-11 15:00:00,-2.2,1.08,102000,17.15,74.56,0.125,291.641,0
2014-09-11 16:00:00,-2.36,1.38,102000,17.22,74.61,0.167,198.528,0
2014-09-11 17:00:00,-1.65,1.03,102060,16.88,76.72,0.208,79.012,0
2014-09-11 18:00:00,-0.08,-0.02,102150,14.94,87.4,0.25,13.548,0
2014-09-11 19:00:00,-0.07,0.16,102230,12.31,96.5,0.292,0.593,0
2014-09-11 20:00:00,-0.33,0.84,102280,10.76,99.3,0.333,0.255,0
2014-09-11 21:00:00,-0.23,0.71,102350,10.08,100,0.375,0.255,0
2014-09-11 22:00:00,-0.16,0.62,102400,10.09,100,0.417,0.255,0
2014-09-11 23:00:00,-0.22,0.75,102420,10.13,99.8,0.458,0.255,0
2014-09-12 00:00:00,-0.3,0.9,102440,9.72,98.6,0.5,0.255,0
2014-09-12 01:00:00,-0.35,0.9,102470,9.53,98.1,0.542,0.255,0
2014-09-12 02:00:00,-0.26,0.72,102480,9.93,97.4,0.583,0.255,0
2014-09-12 03:00:00,-0.33,0.82,102480,10.52,96.7,0.625,0.255,0
2014-09-12 04:00:00,-0.32,0.77,102540,9.99,97.7,0.667,0.255,0
2014-09-12 05:00:00,-0.31,0.64,102580,10.07,97.6,0.708,0.998,0
2014-09-12 06:00:00,-0.4,0.81,102620,10.79,96.3,0.75,13.383,0
2014-09-12 07:00:00,-0.07,0.46,102650,11.97,90.1,0.771,38.165,0
2014-09-12 08:00:00,0.68,0.4,102690,13.39,83,0.792,100.248,0
2014-09-12 09:00:00,0.81,0.66,102710,13.67,82.2,0.812,226.471,0
2014-09-12 10:00:00,0.29,1.06,102730,13.83,80.7,0.833,188.343,0
2014-09-12 11:00:00,-0.53,1.17,102750,13.74,81.4,0.854,168.476,0
2014-09-12 12:00:00,-0.24,0.94,102740,14.04,79.56,0.875,144.887,0
2014-09-12 13:00:00,-0.1,1.09,102750,14.29,75.22,0.833,141.553,0
2014-09-12 14:00:00,-0.29,1.19,102720,14.51,69.94,0.792,147.637,0
2014-09-12 15:00:00,-0.77,1.07,102690,14.69,69.25,0.75,153.609,0
2014-09-12 16:00:00,-0.62,0.37,102720,15.11,69.03,0.708,177.812,0
2014-09-12 17:00:00,-0.68,0.13,102720,14.32,74.99,0.667,72.026,0.1
2014-09-12 18:00:00,-0.44,0.65,102810,12.05,90.3,0.625,12.847,0
2014-09-12 19:00:00,-0.25,0.85,102880,11.43,93.2,0.646,0.424,0
2014-09-12 20:00:00,-0.22,0.76,102970,10.73,95.4,0.667,0.255,0
2014-09-12 21:00:00,-0.23,0.89,103010,9.13,98.5,0.688,0.255,0
2014-09-12 22:00:00,-0.3,0.99,103060,8.14,99.8,0.708,0.255,0
2014-09-12 23:00:00,-0.29,0.9,103090,8.61,100,0.729,0.255,0
2014-09-13 00:00:00,-0.26,0.88,103120,9.37,99.8,0.75,0.255,0
2014-09-13 01:00:00,-0.15,0.65,103150,8.93,99.8,0.771,0.255,0
2014-09-13 02:00:00,-0.3,0.97,103170,7.51,100,0.792,0.255,0
2014-09-13 03:00:00,-0.3,1.03,103170,6.57,100,0.812,0.255,0
2014-09-13 04:00:00,-0.32,1,103210,6.66,100,0.833,0.255,0
2014-09-13 05:00:00,-0.14,0.77,103240,6.93,100,0.854,2.856,0
2014-09-13 06:00:00,-0.25,0.89,103260,6.46,100,0.875,44.402,0.1
2014-09-13 07:00:00,0.1,0.44,103250,8.74,97.3,0.771,181.404,0.1
2014-09-13 08:00:00,0.45,0.2,103240,11.13,90.6,0.667,227.693,0
2014-09-13 09:00:00,0.64,-0.02,103210,12.27,87.2,0.562,406.036,0
2014-09-13 10:00:00,0.8,-0.41,103130,13.28,82.8,0.458,486.785,0
2014-09-13 11:00:00,0.58,-0.4,103060,14.31,79.92,0.354,351.735,0
2014-09-13 12:00:00,-0.96,1,103000,15.53,73.82,0.25,578.892,0
2014-09-13 13:00:00,-1.39,1.05,102920,16.1,70.19,0.208,593.018,0
2014-09-13 14:00:00,-0.72,-0.51,102870,17.47,64.1,0.167,461.198,0
2014-09-13 15:00:00,-1.5,0.81,102850,17.14,65.62,0.125,331.677,0
2014-09-13 16:00:00,-2.24,0.95,102850,16.59,69.24,0.125,219.782,0
2014-09-13 17:00:00,-1.8,0.86,102910,15.38,74.15,0.125,63.954,0.1
2014-09-13 18:00:00,-0.98,0.86,103000,12.98,85.1,0.125,10.974,0
2014-09-13 19:00:00,-0.25,0.83,103100,10.28,92.4,0.115,0.555,0
2014-09-13 20:00:00,-0.38,1.31,103200,8.42,96.7,0.104,0.255,0
2014-09-13 21:00:00,-0.42,1.38,103240,7.84,98.3,0.094,0.255,0
2014-09-13 22:00:00,-0.35,1.17,103290,7.53,99.5,0.083,0.255,0
2014-09-13 23:00:00,-0.3,1.06,103320,7.03,100,0.073,0.255,0
2014-09-14 00:00:00,-0.38,1.19,103350,6.71,100,0.062,0.255,0
2014-09-14 01:00:00,-0.28,0.9,103380,6.42,100,0.052,0.255,0
2014-09-14 02:00:00,-0.32,1.01,103400,6.07,100,0.042,0.255,0
2014-09-14 03:00:00,-0.31,1.01,103420,5.81,100,0.031,0.255,0
2014-09-14 04:00:00,-0.28,0.95,103430,5.58,100,0.021,0.255,0
2014-09-14 05:00:00,-0.28,0.92,103440,5.45,100,0.01,2.462,0
2014-09-14 06:00:00,-0.29,1,103470,5.43,100,0,45.067,0.1
2014-09-14 07:00:00,-0.27,0.77,103460,7.74,98.6,0.021,199.88,0.1
2014-09-14 08:00:00,0.38,0.1,103430,11.25,89.7,0.042,307.433,0
2014-09-14 09:00:00,0.65,-0.01,103350,12.85,80.8,0.062,408.984,0
2014-09-14 10:00:00,0.72,-0.28,103270,13.94,75.11,0.083,402.821,0
2014-09-14 11:00:00,0.77,-0.45,103170,14.72,72.7,0.104,415.397,0
2014-09-14 12:00:00,-1.16,0.73,103110,16.23,64.65,0.125,538.154,0
2014-09-14 13:00:00,-2.49,1.11,103020,16.18,62.53,0.083,496.658,0
2014-09-14 14:00:00,-2.17,1.21,102980,16.53,59.91,0.042,425.903,0
2014-09-14 15:00:00,-1.87,0.88,102950,16.9,57.69,0,328.534,0
2014-09-14 16:00:00,-1.67,0.7,102920,16.72,58.74,0.042,215.282,0
2014-09-14 17:00:00,-1.19,0.38,102990,15.73,63.8,0.083,66.088,0.1
2014-09-14 18:00:00,-0.67,0.97,103080,12.09,84.7,0.125,9.758,0
2014-09-14 19:00:00,-0.41,1.32,103140,9.28,93.5,0.125,0.521,0
2014-09-14 20:00:00,-0.51,1.54,103210,8.04,96.4,0.125,0.255,0
2014-09-14 21:00:00,-0.56,1.64,103270,7.62,97.9,0.125,0.255,0
2014-09-14 22:00:00,-0.52,1.58,103330,7.41,98,0.125,0.255,0
2014-09-14 23:00:00,-0.34,1.06,103360,6.95,99.8,0.125,0.255,0
2014-09-15 00:00:00,-0.31,1.06,103380,6.48,100,0.125,0.255,0
2014-09-15 01:00:00,-0.35,1.1,103420,6.03,100,0.125,0.255,0
2014-09-15 02:00:00,-0.31,1.14,103420,5.76,100,0.125,0.255,0
2014-09-15 03:00:00,-0.28,1,103430,5.32,100,0.125,0.255,0
2014-09-15 04:00:00,-0.31,1.04,103430,5.03,100,0.125,0.255,0
2014-09-15 05:00:00,-0.24,0.91,103450,4.69,100,0.125,1.86,0
2014-09-15 06:00:00,-0.32,1.01,103470,4.69,100,0.125,43.754,0
2014-09-15 07:00:00,-0.22,0.66,103450,7.21,97.8,0.125,201.317,0.1
2014-09-15 08:00:00,0.16,0.16,103420,11.65,82.8,0.125,306.571,0
2014-09-15 09:00:00,0.73,-0.24,103340,12.39,80.4,0.125,407.435,0
2014-09-15 10:00:00,0.95,-0.35,103240,12.97,75.7,0.125,460.872,0
2014-09-15 11:00:00,0.83,-0.42,103160,14.39,71.25,0.125,485.627,0
2014-09-15 12:00:00,0.74,-0.86,103040,15.4,66.5,0.125,575.614,0
2014-09-15 13:00:00,-1.22,0.59,102930,15.83,60.58,0.125,517.047,0
2014-09-15 14:00:00,-1.77,1.15,102870,15.93,58.22,0.125,410.004,0
2014-09-15 15:00:00,-1.59,1.32,102840,15.94,59.29,0.125,321.74,0
2014-09-15 16:00:00,-1.67,1.19,102830,16.04,60.13,0.208,240.818,0
2014-09-15 17:00:00,-1.38,0.35,102840,15.4,62.84,0.292,92.848,0.1
2014-09-15 18:00:00,-0.5,0.7,102920,12.81,83.3,0.375,17.29,0
2014-09-15 19:00:00,-0.49,1.29,102990,9.9,91.7,0.417,0.554,0
2014-09-15 20:00:00,-0.44,1.34,103020,8.91,94.7,0.458,0.255,0
2014-09-15 21:00:00,-0.38,1.31,103080,8.28,96.1,0.5,0.255,0
2014-09-15 22:00:00,-0.42,1.46,103100,7.89,97.9,0.542,0.255,0
2014-09-15 23:00:00,-0.38,1.25,103130,8.44,97.8,0.583,0.255,0
2014-09-16 00:00:00,-0.23,0.98,103120,7.92,98.9,0.625,0.255,0
2014-09-16 01:00:00,-0.25,1.09,103140,6.69,100,0.667,0.255,0
2014-09-16 02:00:00,-0.22,0.82,103160,7.04,100,0.708,0.255,0
2014-09-16 03:00:00,-0.1,0.44,103130,8.25,100,0.75,0.255,0
2014-09-16 04:00:00,-0.07,0.37,103130,8.8,99.9,0.792,0.255,0
2014-09-16 05:00:00,-0.1,0.44,103110,9.08,99.1,0.833,1.072,0
2014-09-16 06:00:00,-0.11,0.45,103120,8.9,98.7,0.875,26.659,0
2014-09-16 07:00:00,-0.21,0.63,103100,8.48,96.6,0.812,90.309,0
2014-09-16 08:00:00,0.23,-0.1,103100,9.6,93.3,0.75,98.472,0
2014-09-16 09:00:00,0.38,-0.11,103060,11.26,86.4,0.688,182.571,0
2014-09-16 10:00:00,0.63,-0.29,102970,12.25,81.4,0.625,228.694,0
2014-09-16 11:00:00,0.62,-0.34,102900,12.83,75.34,0.562,209.147,0
2014-09-16 12:00:00,0.59,0.15,102840,13.44,73.97,0.5,240.209,0
2014-09-16 13:00:00,-0.4,0.59,102760,13.81,72.77,0.542,152.597,0
2014-09-16 14:00:00,0.64,-0.19,102700,13.94,73.56,0.583,170.141,0
2014-09-16 15:00:00,-1.19,0.25,102660,14.01,71.81,0.625,212.514,0
2014-09-16 16:00:00,-1.37,0.77,102650,13.99,71.11,0.583,175.859,0
2014-09-16 17:00:00,-1.22,0.4,102670,13.4,74.51,0.542,44.001,0
2014-09-16 18:00:00,-0.3,0.26,102720,12.89,76.22,0.5,4.949,0
2014-09-16 19:00:00,-0.21,0.66,102770,11.07,88.3,0.521,0.267,0
2014-09-16 20:00:00,-0.15,0.69,102820,10.32,91,0.542,0.255,0
2014-09-16 21:00:00,-0.17,0.77,102850,8.8,94.9,0.562,0.255,0
2014-09-16 22:00:00,-0.32,1.25,102850,6.77,98.4,0.583,0.255,0
2014-09-16 23:00:00,-0.34,1.18,102870,6.8,98.6,0.604,0.255,0
2014-09-17 00:00:00,-0.26,0.9,102900,6.79,99.4,0.625,0.255,0
2014-09-17 01:00:00,-0.17,0.66,102900,7.96,98.4,0.646,0.255,0
2014-09-17 02:00:00,-0.1,0.51,102880,8.86,97.8,0.667,0.255,0
2014-09-17 03:00:00,-0.1,0.4,102860,9.14,96.6,0.688,0.255,0
2014-09-17 04:00:00,-0.14,0.47,102840,9.15,96.9,0.708,0.255,0
2014-09-17 05:00:00,-0.09,0.43,102840,8.64,96.3,0.729,1.009,0
2014-09-17 06:00:00,-0.09,0.58,102840,8.66,95.7,0.75,22.249,0
2014-09-17 07:00:00,-0.09,0.39,102830,8.81,95.3,0.646,72.946,0
2014-09-17 08:00:00,-0.24,0.32,102790,10.53,85.7,0.542,122.464,0
2014-09-17 09:00:00,0.48,-0.3,102730,11.36,83.4,0.438,169.361,0
2014-09-17 10:00:00,0.68,-0.21,102650,11.62,82.6,0.333,201.04,0
2014-09-17 11:00:00,0.83,-0.31,102550,12.18,77.05,0.229,226.187,0
2014-09-17 12:00:00,0.63,-0.25,102450,13.2,71.25,0.125,224.258,0
2014-09-17 13:00:00,-1.03,0.39,102370,13.64,65.21,0.125,181.405,0
2014-09-17 14:00:00,-0.33,0.55,102310,13.95,64.49,0.125,177.712,0
2014-09-17 15:00:00,-0.56,0.45,102280,12.61,78.28,0.125,57.12,0
2014-09-17 16:00:00,-0.78,0.4,102280,12.73,78.62,0.083,98.552,0
2014-09-17 17:00:00,-1,0.67,102310,12.32,82.2,0.042,50.99,0
2014-09-17 18:00:00,-0.83,0.99,102390,10.66,92.3,0,10.945,0
2014-09-17 19:00:00,-0.47,1.24,102460,8.77,95.4,0.031,0.284,0
2014-09-17 20:00:00,-0.29,1,102500,7.35,97.9,0.062,0.255,0
2014-09-17 21:00:00,-0.41,1.37,102540,6.07,99.9,0.094,0.255,0
2014-09-17 22:00:00,-0.45,1.47,102540,5.59,100,0.125,0.255,0
2014-09-17 23:00:00,-0.32,1.15,102580,5.32,100,0.156,0.255,0
2014-09-18 00:00:00,-0.28,1,102590,4.98,100,0.188,0.255,0
2014-09-18 01:00:00,-0.26,0.95,102600,4.61,100,0.219,0.255,0
2014-09-18 02:00:00,-0.3,1.02,102580,4.15,100,0.25,0.255,0
2014-09-18 03:00:00,-0.21,0.84,102590,4.07,100,0.281,0.255,0
2014-09-18 04:00:00,-0.22,0.81,102590,3.86,100,0.312,0.255,0
2014-09-18 05:00:00,-0.29,0.95,102590,3.65,100,0.344,1.174,0
2014-09-18 06:00:00,-0.23,0.85,102600,3.93,100,0.375,27.099,0
2014-09-18 07:00:00,-0.2,0.6,102570,5.75,99.8,0.312,171.018,0.1
2014-09-18 08:00:00,0.08,0.29,102540,9.57,89.4,0.25,270.704,0.1
2014-09-18 09:00:00,0.86,-0.1,102460,9.66,88,0.188,382.37,0
2014-09-18 10:00:00,0.65,-0.31,102340,10.9,80.7,0.125,415.553,0
2014-09-18 11:00:00,0.92,0.31,102230,12.23,75.39,0.062,497.803,0
2014-09-18 12:00:00,-1.1,0.35,102150,13.26,68.28,0,509.264,0
2014-09-18 13:00:00,-1.65,1.05,102050,13.63,63.82,0.042,473.798,0
2014-09-18 14:00:00,-2.22,1.14,101980,13.69,64.09,0.083,396.725,0
2014-09-18 15:00:00,-1.85,1.33,101960,14.08,67.15,0.125,300.27,0
2014-09-18 16:00:00,-2.22,0.89,101960,13.93,70.28,0.125,185.505,0
2014-09-18 17:00:00,-1.46,0.83,101970,13.35,75.14,0.125,51.53,0.1
2014-09-18 18:00:00,-0.79,0.72,102060,11.54,85.9,0.125,9.093,0
2014-09-18 19:00:00,-0.59,1.17,102120,8.7,95.9,0.115,0.261,0
2014-09-18 20:00:00,-0.17,0.72,102160,7.28,98.2,0.104,0.255,0
2014-09-18 21:00:00,-0.29,1.04,102200,6.4,99.8,0.094,0.255,0
2014-09-18 22:00:00,-0.36,1.22,102220,5.66,100,0.083,0.255,0
2014-09-18 23:00:00,-0.41,1.26,102240,5.28,100,0.073,0.255,0
2014-09-19 00:00:00,-0.4,1.14,102230,4.85,100,0.062,0.255,0
2014-09-19 01:00:00,-0.27,0.97,102230,4.52,100,0.052,0.255,0
2014-09-19 02:00:00,-0.34,1.05,102220,4.13,100,0.042,0.255,0
2014-09-19 03:00:00,-0.32,1.05,102210,3.86,100,0.031,0.255,0
2014-09-19 04:00:00,-0.28,1.04,102210,3.55,100,0.021,0.255,0
2014-09-19 05:00:00,-0.28,0.98,102210,3.23,100,0.01,1.115,0
2014-09-19 06:00:00,-0.24,0.88,102230,3.14,100,0,18.59,0
2014-09-19 07:00:00,-0.28,0.7,102210,4.89,100,0.042,173.487,0.1
2014-09-19 08:00:00,0.21,0.46,102190,8.21,96.3,0.083,269.473,0.1
2014-09-19 09:00:00,0.8,-0.07,102150,9.14,91.9,0.125,383.941,0
2014-09-19 10:00:00,1,-0.44,102020,9.76,86,0.167,454.892,0
2014-09-19 11:00:00,0.66,-0.44,101900,12.22,76.11,0.208,495.109,0
2014-09-19 12:00:00,-1.34,0.97,101830,13.36,69.95,0.25,494.76,0
2014-09-19 13:00:00,-1.67,1.22,101740,13.2,68.56,0.292,441.888,0
2014-09-19 14:00:00,-1.91,1.22,101660,13.51,69.82,0.333,366.007,0
2014-09-19 15:00:00,-1.59,0.9,101670,13.68,70.96,0.375,209.998,0
2014-09-19 16:00:00,-1.06,0.82,101660,13.14,78.2,0.583,90.183,0
2014-09-19 17:00:00,-0.35,0.14,101660,12.39,84.4,0.792,44.904,0
2014-09-19 18:00:00,-0.24,0.73,101720,10.27,93.6,1,4.792,0
2014-09-19 19:00:00,-0.29,1.25,101750,8.49,97.6,0.917,0.255,0
2014-09-19 20:00:00,-0.31,1.22,101800,7.89,99.1,0.833,0.255,0
2014-09-19 21:00:00,-0.32,1.17,101810,7.33,100,0.75,0.255,0
2014-09-19 22:00:00,-0.39,1.25,101830,6.66,100,0.667,0.255,0
2014-09-19 23:00:00,-0.27,0.91,101820,6.09,100,0.583,0.255,0
2014-09-20 00:00:00,-0.33,1.09,101820,5.36,100,0.5,0.255,0
2014-09-20 01:00:00,-0.29,0.88,101830,5.04,100,0.417,0.255,0
2014-09-20 02:00:00,-0.25,0.77,101800,4.72,100,0.333,0.255,0
2014-09-20 03:00:00,-0.28,0.92,101780,4.63,100,0.25,0.255,0
2014-09-20 04:00:00,-0.23,0.87,101760,4.07,100,0.167,0.255,0
2014-09-20 05:00:00,-0.2,0.83,101760,3.77,100,0.083,0.773,0
2014-09-20 06:00:00,-0.22,0.69,101740,4,100,0,20.468,0
2014-09-20 07:00:00,-0.34,0.71,101720,5.41,100,0.125,102.769,0
2014-09-20 08:00:00,-0.19,0.44,101640,7.99,96.4,0.25,189.803,0.1
2014-09-20 09:00:00,0.34,0.46,101540,10.35,82.3,0.375,335.207,0
2014-09-20 10:00:00,0.68,-0.37,101420,11.25,81.8,0.5,402.6,0
2014-09-20 11:00:00,0.24,-0.61,101320,12.26,73.57,0.625,423.359,0
2014-09-20 12:00:00,-0.98,0.33,101260,13.87,70.25,0.75,346.283,0
2014-09-20 13:00:00,-0.93,0.62,101200,13.73,74.04,0.833,260.563,0
2014-09-20 14:00:00,-0.32,0.03,101200,14.03,73.57,0.917,204.215,0
2014-09-20 15:00:00,-1.22,0.8,101230,13.91,76.63,1,134.579,0
2014-09-20 16:00:00,0.49,-0.69,101190,13.13,82.4,1,59.48,0
2014-09-20 17:00:00,0.22,0.11,101180,11.77,87.8,1,15.934,0.1
2014-09-20 18:00:00,-0.1,0.27,101140,10.69,97.7,1,1.149,0.5
2014-09-20 19:00:00,0.03,0.81,101170,9.96,99.4,0.969,0.255,0
2014-09-20 20:00:00,-0.28,0.47,101150,9.69,99.9,0.938,0.255,0
2014-09-20 21:00:00,0.16,0.09,101110,10.09,96.9,0.906,0.255,0.1
2014-09-20 22:00:00,0.19,0.45,101080,9.65,99.6,0.875,0.255,0.2
2014-09-20 23:00:00,0.17,0.64,101060,9.53,99.6,0.844,0.255,0.4
2014-09-21 00:00:00,0.06,0.09,101090,9.17,100,0.812,0.255,1.1
2014-09-21 01:00:00,0.1,0.07,101090,9.1,100,0.781,0.255,0.6
2014-09-21 02:00:00,0.25,0.16,101060,8.99,100,0.75,0.255,0.2
2014-09-21 03:00:00,0.32,0.11,101080,8.85,99.7,0.719,0.255,0.1
2014-09-21 04:00:00,0.47,0.17,101110,8.53,98.7,0.688,0.255,0
2014-09-21 05:00:00,0.65,0.39,101150,8.17,97.4,0.656,0.454,0
2014-09-21 06:00:00,0.54,0.08,101190,7.56,97,0.625,6.986,0
2014-09-21 07:00:00,0.59,0.19,101230,7.33,94.1,0.646,44.919,0
2014-09-21 08:00:00,0.37,0,101210,9.08,86.6,0.667,225.966,0.1
2014-09-21 09:00:00,0.42,-0.11,101140,11.39,72.07,0.688,342.425,0.1
2014-09-21 10:00:00,0.33,-0.62,101100,12.29,67.12,0.708,423.651,0
2014-09-21 11:00:00,0.57,-0.46,101110,12.13,69.04,0.729,236.958,0
2014-09-21 12:00:00,0.72,-0.24,101080,11.65,73.36,0.75,128.319,0
2014-09-21 13:00:00,-0.35,-0.76,101020,11.15,76.07,0.667,162.341,0
2014-09-21 14:00:00,0.25,-0.52,101000,11.69,73.08,0.583,162.256,0
2014-09-21 15:00:00,1.45,0.05,101000,9.18,81.2,0.5,54.691,0.1
2014-09-21 16:00:00,0.67,-0.11,101000,9.41,78.93,0.667,53.662,0
2014-09-21 17:00:00,1.17,0.06,101110,9.65,63.45,0.833,13.853,0
2014-09-21 18:00:00,2.13,-0.24,101310,8.82,58.13,1,2.978,0
2014-09-21 19:00:00,1.05,-0.3,101390,8.15,56.28,0.917,0.255,0
2014-09-21 20:00:00,0.84,-0.57,101450,7.13,60.59,0.833,0.255,0
2014-09-21 21:00:00,0.98,-0.88,101470,6.18,63.39,0.75,0.255,0
2014-09-21 22:00:00,0.88,-0.43,101520,5.48,65.19,0.667,0.255,0
2014-09-21 23:00:00,0.8,-0.56,101600,5.12,67.75,0.583,0.255,0
2014-09-22 00:00:00,1.14,-0.75,101660,5.11,66.69,0.5,0.255,0
2014-09-22 01:00:00,1.32,-0.46,101740,4.59,68.73,0.417,0.255,0
2014-09-22 02:00:00,1.63,-0.81,101790,4.66,66.59,0.333,0.255,0
2014-09-22 03:00:00,1.87,-0.49,101800,4.58,63.09,0.25,0.255,0
2014-09-22 04:00:00,2.15,-0.21,101820,4.58,61.99,0.167,0.255,0
2014-09-22 05:00:00,1.86,0.03,101870,4.28,62.27,0.083,0.566,0
2014-09-22 06:00:00,1.2,-0.28,101960,3.9,63.97,0,12.583,0
2014-09-22 07:00:00,1.42,0.17,102010,5.19,55.82,0.021,148.289,0.1
2014-09-22 08:00:00,1.31,-0.94,101980,6.32,52.43,0.042,272.898,0
2014-09-22 09:00:00,1.94,-0.09,101950,7.21,52.72,0.062,406.152,0
2014-09-22 10:00:00,1.72,-0.69,101890,8.09,50.53,0.083,425.887,0
2014-09-22 11:00:00,1.37,-0.27,101850,8.87,50.1,0.104,417.562,0
2014-09-22 12:00:00,1.56,0.06,101780,9.95,47.37,0.125,485.165,0
2014-09-22 13:00:00,1.4,-0.03,101710,10.41,45.42,0.333,384.069,0
2014-09-22 14:00:00,1.6,0.21,101680,10.74,46.41,0.542,346.345,0
2014-09-22 15:00:00,0.9,0.08,101640,9.92,51.05,0.75,140.44,0
2014-09-22 16:00:00,0.64,-0.02,101640,9.52,52.74,0.583,112.859,0
2014-09-22 17:00:00,-0.13,0.68,101720,8.88,55.31,0.417,50.042,0
2014-09-22 18:00:00,0.1,0.47,101780,6.69,63.02,0.25,2.624,0
2014-09-22 19:00:00,0.1,0.59,101860,6.42,62.3,0.292,0.255,0
2014-09-22 20:00:00,-0.71,0.48,101900,5.16,70.03,0.333,0.255,0
2014-09-22 21:00:00,-0.26,0.96,101890,3.07,81.9,0.375,0.255,0
2014-09-22 22:00:00,-0.23,1.03,101890,2.44,85.1,0.417,0.255,0
2014-09-22 23:00:00,-0.37,1.32,101890,1.53,87.7,0.458,0.255,0
2014-09-23 00:00:00,-0.38,1.45,101840,0.73,89.5,0.5,0.256,0
2014-09-23 01:00:00,-0.29,1.26,101810,1.29,89.8,0.542,0.256,0
2014-09-23 02:00:00,-0.35,1.15,101730,2.2,88.2,0.583,0.255,0
2014-09-23 03:00:00,-0.95,1.29,101690,3.02,87.1,0.625,0.256,0
2014-09-23 04:00:00,-1.26,0.75,101700,3.65,82.2,0.667,0.255,0
2014-09-23 05:00:00,-0.06,0.38,101710,2.29,85.9,0.708,1.229,0
2014-09-23 06:00:00,-0.03,0.39,101690,1.08,93,0.75,31.532,0
2014-09-23 07:00:00,-0.06,0.42,101670,2.06,90.7,0.75,71.202,0
2014-09-23 08:00:00,-1.03,1.05,101610,3.73,84.2,0.75,245.833,0.1
2014-09-23 09:00:00,-1.02,0.48,101580,5.31,76.18,0.75,314.324,0
2014-09-23 10:00:00,-0.84,0.37,101490,5.73,76.31,0.75,303.384,0.1
2014-09-23 11:00:00,-0.74,0.53,101420,6.79,71.39,0.75,381.712,0
2014-09-23 12:00:00,-1.19,0.34,101340,7.5,69.11,0.75,294.185,0
2014-09-23 13:00:00,-1.59,1.06,101280,8.04,70.35,0.833,416.446,0
2014-09-23 14:00:00,-1.63,1.2,101260,8.46,68.57,0.917,203.241,0
2014-09-23 15:00:00,-1.38,1.05,101180,8.4,69.66,1,173.756,0
2014-09-23 16:00:00,-0.92,1.69,101140,8.34,73.47,1,106.528,0
2014-09-23 17:00:00,-0.63,1.47,101130,7.75,80.9,1,19.224,0
2014-09-23 18:00:00,-0.72,0.94,101120,7.35,85.6,1,1.373,0
2014-09-23 19:00:00,-0.58,0.11,101120,6.95,89.4,0.99,0.255,0
2014-09-23 20:00:00,-0.27,0.33,101090,6.89,90.6,0.979,0.255,0
2014-09-23 21:00:00,-0.47,0.59,101080,6.79,91.1,0.969,0.255,0
2014-09-23 22:00:00,-0.4,0.84,101060,6.29,92.7,0.958,0.255,0
2014-09-23 23:00:00,-0.92,1.23,101050,6.2,94.2,0.948,0.255,0
2014-09-24 00:00:00,-0.84,0.93,101000,6.11,94.8,0.938,0.255,0
2014-09-24 01:00:00,-0.92,0.58,100970,5.79,96.8,0.927,0.255,0
2014-09-24 02:00:00,-0.93,0.19,100920,5.63,97,0.917,0.255,0
2014-09-24 03:00:00,-1.01,1.17,100860,5.45,96.8,0.906,0.255,0
2014-09-24 04:00:00,-1.12,1.2,100810,5.14,97.8,0.896,0.255,0
2014-09-24 05:00:00,-1.6,1.57,100780,4.67,99.4,0.885,0.276,0
2014-09-24 06:00:00,-1.11,1.36,100730,4.46,99.6,0.875,3.829,0
2014-09-24 07:00:00,-0.68,0.08,100680,4.88,98,0.854,20.973,0
2014-09-24 08:00:00,-1.19,1.13,100650,5.05,96.9,0.833,57.399,0
2014-09-24 09:00:00,-0.94,0.17,100630,4.98,97.7,0.812,67.087,0
2014-09-24 10:00:00,-0.48,0.36,100550,5.36,96.6,0.792,86.65,0
2014-09-24 11:00:00,-0.68,0.43,100460,5.88,93.8,0.771,111.268,0
2014-09-24 12:00:00,-0.98,0.55,100380,6.35,92.3,0.75,163.913,0
2014-09-24 13:00:00,-1.15,0.47,100290,6.84,90.5,0.75,204.077,0
2014-09-24 14:00:00,-2.2,1.15,100210,6.75,92.5,0.75,159.488,0
