datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Cloud_Cover_decimalFraction,Surface_Level_Barometric_Pressure_pascal
2010-09-27 08:20:00,7.84985617702643,10.46,76.958,166.5,0.95,101980
2010-09-27 08:30:00,8.45965702614474,10.48,76.125,179.6,0.94,101980
2010-09-27 08:40:00,8.03036798658692,10.52,75.292,198.05,0.94,101980
2010-09-27 08:50:00,7.99985656121408,10.61,74.458,221,0.93,101980
2010-09-27 09:00:00,7.60496923070699,10.69,73.625,232.15,0.92,101980
2010-09-27 09:10:00,8.49461600073835,10.66,72.958,231.75,0.92,101980.4
2010-09-27 09:20:00,7.89476092101591,10.67,72.792,251.95,0.91,101982.1
2010-09-27 09:30:00,8.27526942159589,10.72,72.625,270.85,0.9,101983.7
2010-09-27 09:40:00,8.64436377068897,10.73,72.458,280.8,0.9,101985.4
2010-09-27 09:50:00,8.46474346923757,10.77,72.292,292.25,0.89,101987.1
2010-09-27 10:00:00,8.4048620452688,10.75,72.125,300.25,0.88,101988.8
2010-09-27 10:10:00,7.96485128549178,10.76,72.208,318.55,0.88,101990.4
2010-09-27 10:20:00,9.03534089008268,10.75,73.042,304.1,0.89,101992.1
2010-09-27 10:30:00,9.34476751984767,10.59,73.875,292.75,0.9,101993.8
2010-09-27 10:40:00,7.81029179992656,10.59,74.708,301.75,0.9,101995.4
2010-09-27 10:50:00,8.49514461324821,10.54,75.542,288.05,0.91,101997.1
2010-09-27 11:00:00,8.615133777255,10.54,76.375,262.5,0.92,101998.7
2010-09-27 11:10:00,8.4654191272494,10.49,76.875,266.2,0.92,101999.6
2010-09-27 11:20:00,8.21010749016114,10.57,76.375,282.1,0.93,101997.9
2010-09-27 11:30:00,8.20943414615161,10.56,75.875,276.95,0.94,101996.2
2010-09-27 11:40:00,8.4903077093825,10.57,75.375,271.05,0.94,101994.6
2010-09-27 11:50:00,9.06036080959252,10.63,74.875,260.3,0.95,101992.9
2010-09-27 12:00:00,8.28488165274556,10.63,74.375,245.6,0.96,101991.3
2010-09-27 12:10:00,8.46465994591632,10.69,74.042,244.65,0.96,101990
2010-09-27 12:20:00,7.85489261543403,10.64,74.208,260.2,0.97,101990
2010-09-27 12:30:00,8.60489424688067,10.61,74.375,253.25,0.98,101990
2010-09-27 12:40:00,8.95940472352935,10.56,74.542,245.8,0.98,101990
2010-09-27 12:50:00,8.9996640492854,10.52,74.708,261.1,0.99,101990
2010-09-27 13:00:00,8.79031745729357,10.55,74.875,254.9,1,101990
2010-09-27 13:10:00,8.70012091869992,10.52,75,243.45,1,101989.6
2010-09-27 13:20:00,9.10493388224209,10.39,75,259.25,1,101987.9
2010-09-27 13:30:00,9.34062101789811,10.36,75,326.25,1,101986.2
2010-09-27 13:40:00,8.2902647122996,10.36,75,292.85,1,101984.6
2010-09-27 13:50:00,8.66052382942279,10.32,75,230.9,1,101982.9
2010-09-27 14:00:00,8.28023290735231,10.41,75,202.7,1,101981.2
2010-09-27 14:10:00,7.90003955686299,10.52,74.958,263.5,1,101979.2
2010-09-27 14:20:00,8.32009615329054,10.58,74.792,316.45,1,101975.8
2010-09-27 14:30:00,9.48465339377249,10.55,74.625,393.9,1,101972.5
2010-09-27 14:40:00,9.07990539598293,10.54,74.458,362.3,1,101969.2
2010-09-27 14:50:00,8.87567603059057,10.57,74.292,349,1,101965.8
2010-09-27 15:00:00,9.1945356054561,10.5,74.125,244.6,1,101962.5
2010-09-27 15:10:00,9.30961895031155,10.38,74,216.2,1,101959.2
2010-09-27 15:20:00,8.73036906436377,10.39,74,290.05,1,101955.8
2010-09-27 15:30:00,8.31942023220368,10.34,74,186.65,1,101952.5
2010-09-27 15:40:00,7.94013633384213,10.43,74,167.05,1,101949.2
2010-09-27 15:50:00,8.93962219559641,10.29,74,59.715,1,101945.8
2010-09-27 16:00:00,7.79066139682633,10.27,74,47.29,1,101942.5
2010-09-27 16:10:00,7.49541526534721,10.3,74,35.965,0.99,101939.6
2010-09-27 16:20:00,7.26913653744377,10.36,74,32.725,0.93,101937.9
2010-09-27 16:30:00,6.9001159410549,10.32,74,30.56,0.88,101936.2
2010-09-27 16:40:00,7.4271880277801,10.32,74,27.17,0.82,101934.6
2010-09-27 16:50:00,7.19228593703003,10.22,74,24.405,0.76,101932.9
2010-09-27 17:00:00,8.1802670494306,10.18,74,26.935,0.71,101931.2
2010-09-27 17:10:00,6.46895432044469,10.11,74.042,21.875,0.65,101929.6
2010-09-27 17:20:00,6.68486723877146,10,74.208,15.695,0.6,101927.9
2010-09-27 17:30:00,6.47612553924026,9.94,74.375,9.81,0.54,101926.3
2010-09-27 17:40:00,6.23234731060457,7.78,74.542,4.399,0.49,101924.6
2010-09-27 17:50:00,6.72109671110303,7.72,74.708,1.724,0.43,101922.9
2010-09-27 18:00:00,6.59458580958653,9.75,74.875,0.119,0.37,101921.2
2010-09-27 18:10:00,5.71460453574873,9.7,75,0,0.32,101919.2
2010-09-27 18:20:00,6.08131515381336,9.68,75,0,0.26,101915.8
2010-09-27 18:30:00,6.07414619514546,9.65,75,0,0.21,101912.5
2010-09-27 18:40:00,5.77596269032271,9.64,75,0,0.15,101909.2
2010-09-27 18:50:00,6.20649756303827,9.64,75,0,0.1,101905.8
2010-09-27 19:00:00,6.28182815747136,9.68,75,0,0.04,101902.5
2010-09-27 19:10:00,6.26398355681111,9.72,74.75,0,0,101900
2010-09-27 19:20:00,5.95709744758301,9.72,73.75,0,0.01,101900
2010-09-27 19:30:00,6.44278550007681,9.74,72.75,0,0.02,101900
2010-09-27 19:40:00,6.05452434135003,9.78,71.75,0,0.03,101900
2010-09-27 19:50:00,5.97669557531585,9.85,70.75,0,0.04,101900
2010-09-27 20:00:00,6.02342535439761,9.93,69.75,0,0.05,101900
2010-09-27 20:10:00,5.51093240749694,9.91,68.917,0,0.07,101899.2
2010-09-27 20:20:00,6.35148462959645,9.97,68.583,0,0.08,101895.8
2010-09-27 20:30:00,6.15903929196754,10.08,68.25,0,0.09,101892.5
2010-09-27 20:40:00,6.60652139934474,10.11,67.917,0,0.1,101889.2
2010-09-27 20:50:00,6.87398756181592,10.05,67.583,0,0.11,101885.8
2010-09-27 21:00:00,6.96160398184212,10.07,67.25,0,0.12,101882.5
2010-09-27 21:10:00,6.54531542402656,10.04,67,0,0.13,101880
2010-09-27 21:20:00,7.8695730506807,10.02,67,0,0.14,101880
2010-09-27 21:30:00,6.27474501473964,9.97,67,0,0.15,101880
2010-09-27 21:40:00,5.92124733481046,9.84,67,0,0.16,101880
2010-09-27 21:50:00,7.28501544267409,9.84,67,0,0.17,101880
2010-09-27 22:00:00,6.66964601759344,9.88,67,0,0.18,101880
2010-09-27 22:10:00,7.04348606870206,9.81,67.167,0,0.19,101879.6
2010-09-27 22:20:00,6.71057352243458,9.77,67.833,0.089,0.2,101877.9
2010-09-27 22:30:00,6.98957065920361,9.75,68.5,0,0.21,101876.3
2010-09-27 22:40:00,6.87057261077998,9.7,69.167,0,0.22,101874.6
2010-09-27 22:50:00,6.50263715733855,9.7,69.833,0,0.23,101872.9
2010-09-27 23:00:00,6.78582942609082,9.73,70.5,0,0.24,101871.2
2010-09-27 23:10:00,6.48040037343373,9.61,71.167,0,0.25,101869.2
2010-09-27 23:20:00,5.91363729019628,9.52,71.833,0,0.26,101865.8
2010-09-27 23:30:00,6.16000202922044,9.46,72.5,0,0.27,101862.5
2010-09-27 23:40:00,6.71845376556243,9.46,73.167,0,0.28,101859.2
2010-09-27 23:50:00,6.23736426706025,9.42,73.833,0,0.29,101855.8
2010-09-28 00:00:00,6.30385984933041,9.36,74.5,0,0.3,101852.5
2010-09-28 00:10:00,6.52280737106347,9.37,75,0,0.32,101849.2
2010-09-28 00:20:00,6.53490703835946,9.32,75,0,0.33,101845.8
2010-09-28 00:30:00,5.8559550886256,9.36,75,0,0.34,101842.5
2010-09-28 00:40:00,6.26146340722359,9.32,75,0,0.35,101839.2
2010-09-28 00:50:00,6.08058558035326,9.32,75,0,0.36,101835.8
2010-09-28 01:00:00,6.52999150076017,9.34,75,0,0.37,101832.5
2010-09-28 01:10:00,6.9685781907072,9.33,74.917,0,0.38,101830
2010-09-28 01:20:00,7.03680048033195,9.31,74.583,0,0.39,101830
2010-09-28 01:30:00,6.51917939621238,9.28,74.25,0,0.4,101830
2010-09-28 01:40:00,5.82278283984557,9.23,73.917,0,0.41,101830
2010-09-28 01:50:00,6.13372986037044,9.18,73.583,0,0.42,101830
2010-09-28 02:00:00,7.0822862127988,9.29,73.25,0,0.43,101830
2010-09-28 02:10:00,7.09338917584535,9.21,73.042,0,0.44,101829.2
2010-09-28 02:20:00,7.0044353091452,9.18,73.208,0,0.45,101825.8
2010-09-28 02:30:00,7.73952976607752,9.18,73.375,0,0.46,101822.5
2010-09-28 02:40:00,6.97136557641328,9.23,73.542,0,0.47,101819.2
2010-09-28 02:50:00,6.58893200754113,9.07,73.708,0.03,0.48,101815.8
2010-09-28 03:00:00,6.45520448940233,9.06,73.875,0,0.49,101812.5
2010-09-28 03:10:00,6.74508013295617,9.03,73.917,0,0.5,101810.4
2010-09-28 03:20:00,7.57049859652586,9.04,73.583,0,0.51,101812.1
2010-09-28 03:30:00,7.55549104956124,9.09,73.25,0,0.52,101813.8
2010-09-28 03:40:00,7.16040361990859,9.08,72.917,0,0.53,101815.4
2010-09-28 03:50:00,6.67799049115825,9.08,72.583,0,0.54,101817.1
2010-09-28 04:00:00,6.77040656090903,9.07,72.25,0,0.55,101818.8
2010-09-28 04:10:00,7.19582378883752,9.07,72,0,0.57,101820
2010-09-28 04:20:00,6.9151174971941,8.99,72,0,0.58,101820
2010-09-28 04:30:00,6.52150818446163,9.02,72,0,0.59,101820
2010-09-28 04:40:00,6.72922320925677,9.08,72,0,0.6,101820
2010-09-28 04:50:00,6.95533694367139,9.12,72,0.03,0.61,101820
2010-09-28 05:00:00,7.56505677440692,9.16,72,0.06,0.62,101820
2010-09-28 05:10:00,6.93636965566282,9.22,72,0,0.63,101819.6
2010-09-28 05:20:00,7.3254914510905,9.21,72,0.089,0.64,101817.9
2010-09-28 05:30:00,6.99041636814289,9.21,72,0.536,0.65,101816.3
2010-09-28 05:40:00,6.30148276201721,9.11,72,1.218,0.66,101814.6
2010-09-28 05:50:00,6.77235328375595,9.2,72,2.735,0.67,101812.9
2010-09-28 06:00:00,6.8912095455007,9.2,72,5.827,0.68,101811.2
2010-09-28 06:10:00,6.94994107888693,9.21,71.917,9.9,0.69,101810.8
2010-09-28 06:20:00,6.60634006088091,9.16,71.583,27.35,0.7,101814.2
2010-09-28 06:30:00,7.61486473944219,9.22,71.25,46.67,0.71,101817.5
2010-09-28 06:40:00,7.08067482659669,9.3,70.917,50.36,0.72,101820.8
2010-09-28 06:50:00,7.53928405088971,9.39,70.583,66.22,0.73,101824.2
2010-09-28 07:00:00,7.84973458150019,9.53,70.25,112,0.74,101827.5
2010-09-28 07:10:00,7.92476252010115,9.56,69.875,157.05,0.75,101830.8
2010-09-28 07:20:00,8.85460044270773,9.7,69.375,181.9,0.73,101834.2
2010-09-28 07:30:00,9.48538349251099,9.68,68.875,188.6,0.72,101837.5
2010-09-28 07:40:00,7.85959878110836,9.71,68.375,227.4,0.7,101840.8
2010-09-28 07:50:00,8.38600053660862,9.77,67.875,247.15,0.69,101844.2
2010-09-28 08:00:00,8.89500562113369,9.8,67.375,185.45,0.68,101847.5
2010-09-28 08:10:00,8.9153831661909,9.73,67.042,296.95,0.66,101851.7
2010-09-28 08:20:00,9.15031682511595,9.88,67.208,373.25,0.65,101858.3
2010-09-28 08:30:00,10.2901026719853,9.87,67.375,362.1,0.64,101865
2010-09-28 08:40:00,10.4347236666814,9.68,67.542,182.7,0.62,101871.7
2010-09-28 08:50:00,10.1903440569983,9.57,67.708,181.65,0.61,101878.3
2010-09-28 09:00:00,10.420807742205,9.61,67.875,138.9,0.59,101885
2010-09-28 09:10:00,9.43587219074103,9.72,67.958,132.75,0.58,101890.4
2010-09-28 09:20:00,10.2249102196547,9.71,67.792,232.25,0.57,101892.1
2010-09-28 09:30:00,10.4056296782078,9.73,67.625,270.4,0.55,101893.8
2010-09-28 09:40:00,10.3952706554471,9.7,67.458,290.2,0.54,101895.4
2010-09-28 09:50:00,11.330189980755,9.75,67.292,275.8,0.52,101897.1
2010-09-28 10:00:00,10.4554233295453,9.78,67.125,345.8,0.51,101898.7
2010-09-28 10:10:00,10.3203149176757,9.87,66.792,246.7,0.49,101902.1
2010-09-28 10:20:00,10.0847497242123,9.75,65.958,264.75,0.47,101910.4
2010-09-28 10:30:00,10.2002555360148,9.63,65.125,282.7,0.45,101918.8
2010-09-28 10:40:00,9.88036178487407,9.77,64.292,274.7,0.43,101927.1
2010-09-28 10:50:00,10.6806035878128,9.81,63.458,467.6,0.41,101935.4
2010-09-28 11:00:00,10.515126865616,9.84,62.625,427.75,0.39,101943.8
2010-09-28 11:10:00,10.3252045984571,9.79,61.958,445.15,0.37,101950.8
2010-09-28 11:20:00,9.699723810501,9.89,61.792,439.65,0.35,101954.2
2010-09-28 11:30:00,10.9303530135124,9.89,61.625,521.95,0.33,101957.5
2010-09-28 11:40:00,11.3605017494827,9.91,61.458,510.25,0.31,101960.8
2010-09-28 11:50:00,11.390580538322,9.91,61.292,512.45,0.29,101964.2
2010-09-28 12:00:00,10.6353770502037,9.96,61.125,483.8,0.27,101967.5
2010-09-28 12:10:00,9.91472006664838,10.05,60.958,500.25,0.25,101970.4
2010-09-28 12:20:00,10.0603048164556,10.03,60.792,483.65,0.23,101972.1
2010-09-28 12:30:00,8.90438116884043,10.07,60.625,499.45,0.21,101973.7
2010-09-28 12:40:00,10.0851598896597,10.11,60.458,486.75,0.19,101975.4
2010-09-28 12:50:00,10.460018068818,10.13,60.292,481.65,0.17,101977.1
2010-09-28 13:00:00,10.6243774405845,10.17,60.125,474.85,0.15,101978.8
2010-09-28 13:10:00,9.8004826411764,10.22,60.083,469.05,0.13,101979.6
2010-09-28 13:20:00,9.62520467314851,10.28,60.417,460.8,0.15,101977.9
2010-09-28 13:30:00,10.274815862097,10.29,60.75,453.5,0.16,101976.3
2010-09-28 13:40:00,8.8803265705716,10.37,61.083,441.35,0.18,101974.6
2010-09-28 13:50:00,10.3902281014422,10.22,61.417,430.4,0.19,101972.9
2010-09-28 14:00:00,10.1750049140037,10.24,61.75,386.45,0.2,101971.2
2010-09-28 14:10:00,9.8596769216846,10.28,62.125,369.65,0.22,101970.8
2010-09-28 14:20:00,9.61510197553827,10.19,62.625,287.1,0.23,101974.2
2010-09-28 14:30:00,9.09509813031173,10.2,63.125,364.45,0.24,101977.5
2010-09-28 14:40:00,10.5048000932907,10.18,63.625,336,0.26,101980.8
2010-09-28 14:50:00,10.6498344118582,10.21,64.125,342.1,0.27,101984.2
2010-09-28 15:00:00,10.2846536159464,10.16,64.625,300.25,0.29,101987.5
2010-09-28 15:10:00,10.3099333169522,10.12,65.208,282.5,0.3,101990.8
2010-09-28 15:20:00,10.6550573907417,10.05,66.042,285.05,0.31,101994.2
2010-09-28 15:30:00,9.91481900994668,10.13,66.875,262.95,0.33,101997.5
2010-09-28 15:40:00,9.40493875578145,10.16,67.708,106.465,0.34,102000.8
2010-09-28 15:50:00,9.83022710826154,10.01,68.542,55.65,0.36,102004.2
2010-09-28 16:00:00,9.46005882645557,10,69.375,41.855,0.37,102007.5
2010-09-28 16:10:00,8.24516518937007,9.98,70.125,35.345,0.37,102011.2
2010-09-28 16:20:00,8.71537824767233,9.96,70.625,30.47,0.35,102016.2
2010-09-28 16:30:00,7.70404737783978,10.02,71.125,28.985,0.33,102021.3
2010-09-28 16:40:00,7.20388679811114,10.01,71.625,24.705,0.31,102026.3
2010-09-28 16:50:00,7.67498716611305,9.96,72.125,23.305,0.29,102031.2
2010-09-28 17:00:00,8.1950005491153,9.87,72.625,24.55,0.27,102036.2
2010-09-28 17:10:00,6.70859061204364,9.84,73.25,19.71,0.25,102041.2
2010-09-28 17:20:00,6.61170749504241,9.73,74.25,13.2,0.23,102046.3
2010-09-28 17:30:00,6.05715461252229,9.6,75.25,7.402,0.21,102051.3
2010-09-28 17:40:00,5.81533180480701,9.57,76.25,3.062,0.18,102056.2
2010-09-28 17:50:00,5.97221340877903,9.45,77.25,0.624,0.16,102061.2
2010-09-28 18:00:00,5.47465295703755,9.44,78.25,0,0.14,102066.2
2010-09-28 18:10:00,5.6037238511547,9.4,79.25,0,0.12,102071.3
2010-09-28 18:20:00,5.69243717576224,9.39,80.25,0,0.1,102076.3
2010-09-28 18:30:00,5.74641905885744,9.41,81.25,0,0.08,102081.2
2010-09-28 18:40:00,5.29293198520442,9.41,82.25,0,0.06,102086.2
2010-09-28 18:50:00,5.23229137185612,9.39,83.25,0,0.04,102091.2
2010-09-28 19:00:00,5.50341603006714,9.39,84.25,0,0.02,102096.3
2010-09-28 19:10:00,4.98149706413644,9.37,85,0,0,102100.4
2010-09-28 19:20:00,4.90342176444164,9.35,85,0,0.01,102102.1
2010-09-28 19:30:00,4.83301251808849,9.38,85,0,0.02,102103.8
2010-09-28 19:40:00,4.04993641925401,9.34,85,0,0.03,102105.4
2010-09-28 19:50:00,3.62405987809252,9.33,85,0,0.04,102107.1
2010-09-28 20:00:00,4.06996805884272,9.46,85,0,0.05,102108.7
2010-09-28 20:10:00,3.97996796469519,9.57,85.042,0,0.05,102111.7
2010-09-28 20:20:00,4.2745479293137,9.61,85.208,0,0.06,102118.3
2010-09-28 20:30:00,4.28128812391785,9.69,85.375,0,0.07,102125
2010-09-28 20:40:00,4.316322161285,9.72,85.542,0,0.08,102131.7
2010-09-28 20:50:00,4.48134912721604,9.76,85.708,0,0.09,102138.3
2010-09-28 21:00:00,4.17321614585202,9.8,85.875,0,0.1,102145
2010-09-28 21:10:00,3.90663563696437,9.71,86.125,0,0.11,102150.4
2010-09-28 21:20:00,3.50295703656211,9.62,86.625,0,0.12,102152.1
2010-09-28 21:30:00,3.43455746785521,9.57,87.125,0,0.12,102153.8
2010-09-28 21:40:00,3.23976681259624,9.48,87.625,0,0.13,102155.4
2010-09-28 21:50:00,2.91769943619969,9.42,88.125,0,0.14,102157.1
2010-09-28 22:00:00,2.96199071571806,9.32,88.625,0,0.15,102158.7
2010-09-28 22:10:00,3.14942931338362,9.27,89.167,0,0.16,102160.4
2010-09-28 22:20:00,3.08009756338984,9.26,89.833,0,0.17,102162.1
2010-09-28 22:30:00,3.16524769962795,9.21,90.5,0,0.18,102163.8
2010-09-28 22:40:00,2.69338541616309,9.09,91.167,0,0.19,102165.4
2010-09-28 22:50:00,2.69100204384909,8.94,91.833,0,0.19,102167.1
2010-09-28 23:00:00,2.80432255634048,8.72,92.5,0,0.2,102168.8
2010-09-28 23:10:00,2.98526414241688,8.61,93.042,0,0.21,102170.4
2010-09-28 23:20:00,3.09459981257674,8.48,93.208,0,0.22,102172.1
2010-09-28 23:30:00,3.19306263640412,8.35,93.375,0,0.23,102173.7
2010-09-28 23:40:00,3.27711122789569,8.34,93.542,0,0.24,102175.4
2010-09-28 23:50:00,3.2145394693486,8.46,93.708,0,0.25,102177.1
2010-09-29 00:00:00,3.36492392187402,8.57,93.875,0,0.26,102178.8
2010-09-29 00:10:00,3.67607834519342,8.24,94.042,0,0.26,102181.2
2010-09-29 00:20:00,3.75881696814304,8.38,94.208,0,0.27,102186.2
2010-09-29 00:30:00,3.88931484968754,8.77,94.375,0,0.28,102191.2
2010-09-29 00:40:00,3.72447539930122,8.8,94.542,0,0.29,102196.3
2010-09-29 00:50:00,3.67312101624763,8.67,94.708,0,0.3,102201.3
2010-09-29 01:00:00,3.39955997152573,8.48,94.875,0,0.31,102206.2
2010-09-29 01:10:00,3.3173320605571,8.62,95,0,0.32,102209.6
2010-09-29 01:20:00,3.57566553245686,8.49,95,0,0.33,102207.9
2010-09-29 01:30:00,3.61176771124612,8.44,95,0,0.33,102206.2
2010-09-29 01:40:00,3.20241971015668,8.33,95,0,0.34,102204.6
2010-09-29 01:50:00,3.12201024982302,8.25,95,0,0.35,102202.9
2010-09-29 02:00:00,3.30048481287219,7.89,95,0,0.36,102201.3
2010-09-29 02:10:00,3.10342069336402,7.81,95,0,0.37,102199.2
2010-09-29 02:20:00,2.77958630015332,8,95,0,0.38,102195.8
2010-09-29 02:30:00,2.99115629815628,8.08,95,0,0.39,102192.5
2010-09-29 02:40:00,3.02955607309058,8.18,95,0,0.4,102189.2
2010-09-29 02:50:00,2.94968371185793,7.98,95,0,0.4,102185.8
2010-09-29 03:00:00,3.38111061635079,7.83,95,0,0.41,102182.5
2010-09-29 03:10:00,3.50173285674393,7.94,94.917,0,0.42,102181.2
2010-09-29 03:20:00,3.61956157566079,7.84,94.583,0,0.43,102186.2
2010-09-29 03:30:00,3.35613781004297,7.93,94.25,0,0.44,102191.2
2010-09-29 03:40:00,3.42938609666512,7.74,93.917,0,0.45,102196.3
2010-09-29 03:50:00,3.78061000368988,7.66,93.583,0,0.46,102201.3
2010-09-29 04:00:00,3.30704369490335,7.68,93.25,0,0.47,102206.2
2010-09-29 04:10:00,2.96224863912535,7.69,92.833,0,0.47,102210.8
2010-09-29 04:20:00,2.71852625516106,7.89,92.167,0,0.48,102214.2
2010-09-29 04:30:00,2.6896789771272,8.28,91.5,0,0.49,102217.5
2010-09-29 04:40:00,3.14199379375581,8.64,90.833,0,0.5,102220.8
2010-09-29 04:50:00,3.25664812345454,8.73,90.167,0.148,0.51,102224.2
2010-09-29 05:00:00,3.40941534577411,8.82,89.5,0,0.52,102227.5
2010-09-29 05:10:00,3.53704580123017,8.88,88.917,0,0.53,102231.2
2010-09-29 05:20:00,3.88717648171523,8.88,88.583,0,0.54,102236.2
2010-09-29 05:30:00,3.67930102057442,8.79,88.25,0,0.54,102241.2
2010-09-29 05:40:00,3.51051178605058,8.75,87.917,0.268,0.55,102246.3
2010-09-29 05:50:00,3.50954484228368,8.68,87.583,1.962,0.56,102251.3
2010-09-29 06:00:00,3.79105433883504,8.6,87.25,4.816,0.57,102256.2
2010-09-29 06:10:00,4.04341489337911,8.49,86.958,8.68,0.58,102261.7
2010-09-29 06:20:00,3.72816107484642,8.41,86.792,12.07,0.59,102268.3
2010-09-29 06:30:00,3.44526530183091,8.34,86.625,15.4,0.6,102275
2010-09-29 06:40:00,3.17139606482697,8.34,86.458,21.97,0.61,102281.7
2010-09-29 06:50:00,3.24134848481307,8.31,86.292,43.31,0.61,102288.3
2010-09-29 07:00:00,3.11797450278222,8.25,86.125,92.75,0.62,102295
2010-09-29 07:10:00,3.33969235110062,8.3,85.792,122.55,0.63,102301.3
2010-09-29 07:20:00,3.67891193153628,8.4,84.958,144.9,0.63,102306.2
2010-09-29 07:30:00,3.69108466443131,8.61,84.125,167.4,0.63,102311.2
2010-09-29 07:40:00,3.84022317059829,8.76,83.292,161.2,0.63,102316.2
2010-09-29 07:50:00,3.51821616732116,8.85,82.458,153.95,0.63,102321.3
2010-09-29 08:00:00,3.45575722526916,9.06,81.625,204.8,0.63,102326.3
2010-09-29 08:10:00,3.3999789705232,9.22,80.583,253.15,0.63,102332.1
2010-09-29 08:20:00,3.52735595028344,9.31,78.917,285.45,0.63,102340.4
2010-09-29 08:30:00,3.66657824135801,9.44,77.25,197,0.63,102348.7
2010-09-29 08:40:00,5.00681076135298,9.8,75.583,278.45,0.63,102357.1
2010-09-29 08:50:00,4.65361031888146,10.09,73.917,360.65,0.63,102365.4
2010-09-29 09:00:00,6.09638909519398,10.19,72.25,356.65,0.63,102373.7
2010-09-29 09:10:00,5.65972243135651,10.22,70.792,191.15,0.63,102380.8
2010-09-29 09:20:00,6.00248815075882,10.09,69.958,202.35,0.63,102384.2
2010-09-29 09:30:00,5.83933163983688,10.21,69.125,386.6,0.63,102387.5
2010-09-29 09:40:00,6.16986490938011,10.38,68.292,404.8,0.63,102390.8
2010-09-29 09:50:00,6.44876701393375,10.37,67.458,323.1,0.63,102394.2
2010-09-29 10:00:00,5.31619422143322,10.3,66.625,259.85,0.63,102397.5
2010-09-29 10:10:00,5.04931213136998,10.26,66.125,213,0.63,102401.7
2010-09-29 10:20:00,4.53417533847115,10.33,66.625,362,0.61,102408.3
2010-09-29 10:30:00,4.717213160331,10.45,67.125,363.95,0.6,102415
2010-09-29 10:40:00,4.50881558726901,10.33,67.625,221,0.58,102421.7
2010-09-29 10:50:00,5.05114373186905,10.36,68.125,301.25,0.57,102428.3
2010-09-29 11:00:00,4.88208643921838,10.38,68.625,481.15,0.56,102435
2010-09-29 11:10:00,4.68381778040094,10.37,69,196.6,0.54,102441.2
2010-09-29 11:20:00,4.70366378475333,10.32,69,127.8,0.53,102446.3
2010-09-29 11:30:00,4.4692614602415,10.25,69,259.7,0.52,102451.3
2010-09-29 11:40:00,3.60405896178184,10.46,69,508.35,0.5,102456.2
2010-09-29 11:50:00,4.88352536596259,10.66,69,598.2,0.49,102461.2
2010-09-29 12:00:00,4.97269836205656,10.67,69,426.55,0.47,102466.2
2010-09-29 12:10:00,4.54048334431479,10.7,68.875,497.8,0.46,102468.3
2010-09-29 12:20:00,4.9696891250862,10.71,68.375,507.55,0.45,102461.7
2010-09-29 12:30:00,4.37972795958836,10.66,67.875,501.25,0.43,102455
2010-09-29 12:40:00,4.53693839499723,10.7,67.375,490.75,0.42,102448.3
2010-09-29 12:50:00,3.96479734664964,10.78,66.875,448.95,0.4,102441.7
2010-09-29 13:00:00,4.36776487462409,10.84,66.375,233.4,0.39,102435
2010-09-29 13:10:00,2.26248447508486,10.82,65.958,433.05,0.38,102429.6
2010-09-29 13:20:00,3.64228568346856,10.89,65.792,221.4,0.38,102427.9
2010-09-29 13:30:00,3.6946822596808,10.83,65.625,443.5,0.38,102426.3
2010-09-29 13:40:00,4.17313143814091,10.75,65.458,372.25,0.38,102424.6
2010-09-29 13:50:00,4.26726821280313,10.82,65.292,431.25,0.38,102422.9
2010-09-29 14:00:00,4.18843705933371,10.75,65.125,260.2,0.38,102421.3
2010-09-29 14:10:00,3.87303459834792,10.75,64.958,391.6,0.38,102420
2010-09-29 14:20:00,4.71428987229254,10.77,64.792,415.25,0.38,102420
2010-09-29 14:30:00,4.75466980977649,10.73,64.625,359.25,0.38,102420
2010-09-29 14:40:00,4.16509939857382,10.7,64.458,337.55,0.38,102420
2010-09-29 14:50:00,4.66080958632725,10.7,64.292,319.25,0.38,102420
2010-09-29 15:00:00,4.71264564761663,10.7,64.125,299.15,0.38,102420
2010-09-29 15:10:00,5.4790751044314,10.59,64.292,281.55,0.38,102420
2010-09-29 15:20:00,5.35842560832937,10.56,65.458,261.15,0.38,102420
2010-09-29 15:30:00,5.29100340200231,10.47,66.625,235.5,0.38,102420
2010-09-29 15:40:00,4.95968244951227,10.43,67.792,72.74,0.38,102420
2010-09-29 15:50:00,4.36465863499083,10.42,68.958,36.645,0.38,102420
2010-09-29 16:00:00,4.79927598706305,10.39,70.125,34.865,0.38,102420
2010-09-29 16:10:00,5.03798461688799,10.37,71.375,33.765,0.38,102420.8
2010-09-29 16:20:00,4.16292613434349,10.32,72.875,29.13,0.36,102424.2
2010-09-29 16:30:00,3.98742034403197,10.23,74.375,26.485,0.35,102427.5
2010-09-29 16:40:00,3.57708890020922,10.16,75.875,23.51,0.33,102430.8
2010-09-29 16:50:00,2.76524592034777,10.11,77.375,20.21,0.32,102434.2
2010-09-29 17:00:00,3.42112803034321,10.01,78.875,17.415,0.31,102437.5
2010-09-29 17:10:00,2.81864151675945,9.91,80.458,16.94,0.29,102440.8
2010-09-29 17:20:00,2.364344518043,9.77,82.292,11.025,0.28,102444.2
2010-09-29 17:30:00,2.11461509499956,9.72,84.125,4.904,0.27,102447.5
